StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label,Scenario
2011-08-10 09:47:23.490422,0.000369,udp,147.32.86.20,59278,  <->,147.32.80.9,53,CON,0.0,0.0,2,263,85,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.490961,0.206634,tcp,147.32.86.20,4760,   ->,188.138.84.239,80,FSPA_FSPA,0.0,0.0,42,34371,1091,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:23.512616,3506.058105,tcp,82.49.31.204,1042,  <?>,147.32.84.229,13363,PA_PA,0.0,0.0,176,14888,9096,flow=Background,Scenario-1
2011-08-10 09:47:23.527737,3559.204346,tcp,199.47.217.149,80,  <?>,147.32.85.5,60830,PA_PA,0.0,0.0,144,27264,14928,flow=Background,Scenario-1
2011-08-10 09:47:23.544830,2303.576904,udp,109.111.128.156,10103,  <->,147.32.84.229,13363,CON,0.0,0.0,4,1201,155,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.550185,0.001174,udp,109.215.14.144,1104,  <->,147.32.84.229,13363,CON,0.0,0.0,2,307,64,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.556885,6.3e-05,tcp,78.80.77.67,12654,   ->,147.32.84.59,6881,S_RA,0.0,0.0,2,122,62,flow=Background-Established-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:23.561147,0.000787,udp,220.131.45.65,6000,  <->,147.32.84.229,13363,CON,0.0,0.0,2,134,74,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.569641,3588.326904,udp,212.71.184.5,40266,  <->,147.32.84.229,13363,CON,0.0,0.0,36,4276,2810,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.583255,1273.242432,udp,75.42.221.35,31642,  <->,147.32.84.229,13363,CON,0.0,0.0,4,1085,545,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.587882,2460.530273,udp,114.26.75.22,23689,  <->,147.32.84.229,13363,CON,0.0,0.0,4,268,148,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.591037,3046.344727,udp,194.44.36.2,28654,  <->,147.32.84.229,13363,CON,0.0,0.0,4,274,154,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.595342,0.000195,udp,147.32.84.138,35628,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.595350,0.000238,udp,147.32.84.138,58088,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.599309,1635.718506,udp,219.71.247.139,2772,  <->,147.32.84.229,13363,CON,0.0,0.0,6,1247,218,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.602956,0.000277,udp,147.32.84.138,60556,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.602969,0.000278,udp,147.32.84.138,56358,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.610068,0.000189,udp,147.32.84.138,45874,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.610143,0.000316,udp,147.32.84.138,51430,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.612809,53.011223,tcp,50.16.227.193,80,  <?>,147.32.84.59,49794,FA_FA,0.0,0.0,4,240,120,flow=Background-Established-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:23.615549,0.000183,udp,147.32.84.138,37893,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.615563,0.000259,udp,147.32.84.138,47335,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.618948,0.646932,tcp,147.32.86.111,1703,   ->,219.232.241.163,80,SRPA_FSPA,0.0,0.0,9,1417,973,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:23.620000,0.000252,udp,147.32.84.138,36434,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.620124,0.000249,udp,147.32.84.138,60740,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.624791,0.000215,udp,147.32.84.138,55198,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.624848,0.000207,udp,147.32.84.138,35586,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:23.641933,5.992189,icmp,69.80.101.157,0x0303,   ->,147.32.84.229,0x3db0,URP,0.0,,3,633,633,flow=Background,Scenario-1
2011-08-10 09:47:23.647652,0.000718,udp,79.197.87.160,1457,  <->,147.32.84.229,13363,CON,0.0,0.0,2,141,81,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.652519,296.267578,udp,83.229.24.202,1799,  <->,147.32.84.229,13363,CON,0.0,0.0,4,839,717,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.667974,20.237482,tcp,88.141.87.84,57639,   ->,147.32.84.229,443,FSPA_FSPA,0.0,0.0,12,960,546,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:23.677791,3205.148926,udp,81.202.189.14,37375,  <->,147.32.84.229,13363,CON,0.0,0.0,38,6723,1765,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.677869,3599.914551,udp,113.128.219.130,34909,  <->,147.32.84.229,13363,CON,0.0,0.0,26,3938,1014,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.684795,0.002048,udp,91.138.253.142,8231,  <->,147.32.84.229,13363,CON,0.0,0.0,2,530,470,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.686181,3317.557129,icmp,188.242.48.6,0x0103,   ->,147.32.84.59,0xc0a8,URH,0.0,,21,3672,3672,flow=Background-Attempt-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:23.691540,0.701621,tcp,147.32.84.229,443,  <?>,78.222.8.146,46538,FA_FA,0.0,0.0,3,180,120,flow=Background,Scenario-1
2011-08-10 09:47:23.696062,2783.22876,udp,147.32.84.229,13363,  <->,68.102.214.214,63178,CON,0.0,0.0,7,1675,713,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.705723,31.654669,tcp,58.20.50.154,49653,   ->,147.32.84.2,80,SRPA_FSPA,0.0,0.0,326,289249,8519,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:23.708561,637.68457,udp,147.32.84.229,13363,   ->,83.128.35.148,40167,INT,0.0,,6,1116,1116,flow=Background-UDP-Attempt,Scenario-1
2011-08-10 09:47:23.708925,0.0008,udp,91.139.225.221,8455,  <->,147.32.84.229,13363,CON,0.0,0.0,2,133,73,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.731391,0.000943,udp,94.254.8.35,34070,  <->,147.32.84.229,13363,CON,0.0,0.0,2,133,73,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.738073,3273.604492,udp,87.245.183.246,22876,  <->,147.32.84.229,13363,CON,0.0,0.0,4,266,146,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.742470,3469.628418,udp,91.149.190.111,57971,  <->,147.32.84.229,13363,CON,0.0,0.0,116,19833,9364,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.765153,1920.20874,tcp,94.243.232.36,3452,  <?>,147.32.84.229,13363,PA_PA,0.0,0.0,185,18259,11891,flow=Background,Scenario-1
2011-08-10 09:47:23.767826,3599.987305,tcp,212.71.184.5,1037,  <?>,147.32.84.229,13363,PA_PA,0.0,0.0,635,77055,45382,flow=Background,Scenario-1
2011-08-10 09:47:23.776824,3399.237305,udp,46.237.86.245,48194,  <->,147.32.84.229,13363,CON,0.0,0.0,8,962,682,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.779809,976.030884,udp,109.64.218.133,27531,  <->,147.32.84.229,443,CON,0.0,0.0,8,512,240,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.783372,182.629669,udp,149.5.45.4,43007,  <->,147.32.84.229,13363,CON,0.0,0.0,10,760,460,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.834271,0.000875,udp,213.7.237.26,17563,  <->,147.32.84.229,13363,CON,0.0,0.0,2,134,74,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.835974,3098.975098,udp,62.228.32.148,57914,  <->,147.32.84.229,13363,CON,0.0,0.0,4,270,150,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.853378,2570.710449,udp,87.97.238.169,59453,  <->,147.32.84.229,13363,CON,0.0,0.0,6,417,237,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.866671,3.506363,tcp,41.241.25.9,52530,   ->,147.32.85.2,31604,FSPA_FSPA,0.0,0.0,18,1553,887,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:23.872830,3468.634766,udp,87.246.43.51,19623,  <->,147.32.84.229,13363,CON,0.0,0.0,6,972,216,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.883979,0.00196,udp,31.28.202.74,44411,  <->,147.32.84.229,13363,CON,0.0,0.0,2,555,495,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.891911,0.001225,udp,85.121.82.92,64193,  <->,147.32.84.229,13363,CON,0.0,0.0,2,135,75,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.894899,3597.096924,tcp,195.69.193.12,32208,  <?>,147.32.84.229,443,PA_PA,0.0,0.0,1260,117430,59041,flow=Background,Scenario-1
2011-08-10 09:47:23.905519,0.00091,udp,188.4.221.182,39782,  <->,147.32.84.229,13363,CON,0.0,0.0,2,592,79,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.910825,3522.502197,tcp,147.32.86.99,16672,  <?>,213.146.189.203,12350,PA_PA,0.0,0.0,114,6840,4560,flow=Background,Scenario-1
2011-08-10 09:47:23.914902,6.017445,udp,147.32.84.229,13363,   ->,92.226.148.33,25043,INT,0.0,,3,237,237,flow=Background-UDP-Attempt,Scenario-1
2011-08-10 09:47:23.930746,0.001092,udp,195.182.194.107,21135,  <->,147.32.84.229,13363,CON,0.0,0.0,2,558,78,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:23.937305,0.003765,tcp,90.183.39.17,38113,   ->,147.32.84.2,80,FSPA_FSPA,0.0,0.0,10,1732,796,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:23.955290,3331.863037,udp,147.32.84.229,13363,  <->,213.33.104.96,31388,CON,0.0,0.0,32,2897,1664,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.014084,0.000905,udp,98.192.237.15,53232,  <->,147.32.84.229,13363,CON,0.0,0.0,2,138,78,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.014995,20.348108,udp,74.206.186.237,41745,  <->,147.32.84.229,13363,CON,0.0,0.0,4,1189,598,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.026765,3064.921387,udp,31.41.240.73,40146,  <->,147.32.84.229,13363,CON,0.0,0.0,8,972,295,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.059843,3561.060059,udp,83.9.159.213,57734,   ->,147.32.86.239,161,INT,0.0,,180,21600,21600,flow=Background-UDP-Attempt,Scenario-1
2011-08-10 09:47:24.062588,0.000774,udp,87.144.120.180,14123,  <->,147.32.84.229,13363,CON,0.0,0.0,2,136,76,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.063377,0.121537,udp,2.199.75.223,28026,  <->,147.32.84.229,13363,CON,0.0,0.0,4,455,139,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.067589,0.001227,udp,114.158.72.131,17971,  <->,147.32.84.229,13363,CON,0.0,0.0,2,137,77,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.067852,1960.043091,udp,147.32.84.229,13363,  <->,91.185.80.57,50221,CON,0.0,0.0,8,651,290,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.075349,2763.695557,udp,119.12.156.217,51819,  <->,147.32.84.229,13363,CON,0.0,0.0,6,1629,1024,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.085077,0.0,tcp,147.32.84.229,443,   ?>,68.161.119.106,50002,FA_,0.0,,1,66,66,flow=Background,Scenario-1
2011-08-10 09:47:24.099368,626.116272,udp,147.32.84.229,13363,   ->,81.165.247.12,33085,INT,0.0,,6,1074,1074,flow=Background-UDP-Attempt,Scenario-1
2011-08-10 09:47:24.100810,0.001223,udp,113.104.29.12,25009,  <->,147.32.84.229,13363,CON,0.0,0.0,2,142,81,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.100960,0.001087,udp,200.82.142.17,27034,  <->,147.32.84.229,13363,CON,0.0,0.0,2,248,186,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.123326,0.002088,udp,24.57.21.91,41469,  <->,147.32.84.229,13363,CON,0.0,0.0,2,309,64,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.133850,0.000315,udp,147.32.85.34,60519,  <->,147.32.80.9,53,CON,0.0,0.0,2,292,77,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.134342,0.000226,udp,147.32.85.34,60239,  <->,147.32.80.9,53,CON,0.0,0.0,2,204,77,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.134891,0.000228,udp,147.32.85.34,49731,  <->,147.32.80.9,53,CON,0.0,0.0,2,328,85,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.135413,0.000419,udp,147.32.85.34,61297,  <->,147.32.80.9,53,CON,0.0,0.0,2,302,82,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.149820,0.000729,udp,31.162.87.129,1284,  <->,147.32.84.229,13363,CON,0.0,0.0,2,135,75,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.149826,3334.418945,udp,147.32.84.59,22975,  <->,95.154.153.69,20192,CON,0.0,0.0,4,268,148,flow=Background-Established-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:24.154818,2282.226807,udp,174.63.134.240,49726,  <->,147.32.84.229,13363,CON,0.0,0.0,16,1078,598,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.165249,3056.364746,udp,85.70.11.196,15327,  <->,147.32.84.229,13363,CON,0.0,0.0,14,1906,1374,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.168612,0.141261,udp,147.32.84.229,13363,  <->,68.116.194.174,55477,CON,0.0,0.0,2,136,76,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.198100,0.000268,udp,147.32.84.138,44326,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.198122,0.000261,udp,147.32.84.138,59730,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.206315,0.000134,udp,147.32.84.138,41697,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.206330,0.000227,udp,147.32.84.138,42735,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.207232,0.000878,udp,202.55.69.66,2856,  <->,147.32.84.229,13363,CON,0.0,0.0,2,546,78,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.213471,0.891701,udp,123.138.21.119,22036,  <->,147.32.84.229,13363,CON,0.0,0.0,6,402,217,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.213639,0.000249,udp,147.32.84.138,58635,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.213645,0.000293,udp,147.32.84.138,59841,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.218864,0.00021,udp,147.32.84.138,50106,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.218878,0.000304,udp,147.32.84.138,57810,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.219760,3505.151123,udp,140.127.116.20,26409,  <->,147.32.84.229,13363,CON,0.0,0.0,8,563,323,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.221247,2369.06958,udp,89.0.32.213,16308,  <->,147.32.84.229,13363,CON,0.0,0.0,6,557,231,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.222296,0.001039,udp,188.123.248.179,36971,  <->,147.32.84.229,13363,CON,0.0,0.0,2,134,74,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.223491,3540.501953,tcp,212.81.155.130,60564,  <?>,147.32.84.229,13363,PA_PA,0.0,0.0,180,16192,10600,flow=Background,Scenario-1
2011-08-10 09:47:24.223749,0.000255,udp,147.32.84.138,38318,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.223758,0.000297,udp,147.32.84.138,47413,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.228654,0.000309,udp,147.32.84.138,40219,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.228756,0.000221,udp,147.32.84.138,42103,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.233206,0.000164,udp,147.32.84.138,55206,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.233265,0.000267,udp,147.32.84.138,49698,  <->,147.32.80.9,53,CON,0.0,0.0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server,Scenario-1
2011-08-10 09:47:24.234147,3585.019775,udp,147.32.84.20,46005,  <->,212.71.128.157,123,CON,0.0,0.0,226,20340,10170,flow=Background-UDP-NTP-Established-1,Scenario-1
2011-08-10 09:47:24.240592,2734.380615,udp,67.243.57.116,23823,  <->,147.32.84.229,13363,CON,0.0,0.0,8,945,703,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.247852,0.162251,udp,147.32.84.59,6881,  <->,95.166.27.151,15887,CON,0.0,0.0,2,470,143,flow=Background-Established-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:24.247867,0.031781,udp,147.32.84.59,6881,  <->,91.82.242.53,6881,CON,0.0,0.0,2,460,143,flow=Background-Established-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:24.247923,0.0,udp,147.32.84.59,6881,   ->,93.174.176.46,6881,INT,0.0,,1,143,143,flow=Background-Attempt-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:24.248381,0.0,udp,147.32.84.59,6881,   ->,121.245.1.7,6881,INT,0.0,,1,107,107,flow=Background-Attempt-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:24.255195,0.000683,udp,46.4.45.48,37182,  <->,147.32.84.229,13363,CON,0.0,0.0,2,146,85,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.257822,2455.06665,udp,58.152.28.104,25014,  <->,147.32.84.229,13363,CON,0.0,0.0,4,268,148,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.267095,3592.82666,udp,81.210.222.18,64694,  <->,147.32.84.229,13363,CON,3.0,0.0,28,3282,1804,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.270238,3570.028809,tcp,213.221.201.90,29918,  <?>,147.32.84.229,443,PA_PA,0.0,0.0,1100,106062,58644,flow=Background,Scenario-1
2011-08-10 09:47:24.271116,1842.735474,udp,147.32.84.229,13363,  <->,62.65.241.177,59418,CON,0.0,0.0,6,732,546,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.272834,2456.819092,udp,2.95.224.33,60857,  <->,147.32.84.229,13363,CON,0.0,0.0,4,268,148,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.273870,3059.893799,udp,147.32.84.194,36146,  <->,24.122.233.235,42432,CON,0.0,0.0,4,274,154,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.276628,2195.741699,udp,87.121.150.68,1112,  <->,147.32.84.229,13363,CON,0.0,0.0,8,968,720,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.310090,638.80127,udp,77.71.248.252,1024,  <->,147.32.84.229,13363,CON,0.0,0.0,4,494,370,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.314133,3394.175537,udp,84.121.90.13,43038,  <->,147.32.84.229,13363,CON,0.0,0.0,32,7509,2685,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.314412,1219.560669,udp,147.32.85.2,31604,  <->,85.130.31.219,14296,CON,0.0,0.0,4,476,352,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.327359,3448.317383,udp,147.32.84.229,13363,  <->,140.119.110.21,60573,CON,0.0,0.0,116,19377,10475,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.327374,1829.872314,udp,147.32.84.229,13363,  <->,70.113.115.197,54849,CON,0.0,0.0,7,3606,192,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.327591,6.025214,udp,147.32.84.229,13363,   ->,41.97.103.75,29225,INT,0.0,,3,207,207,flow=Background-UDP-Attempt,Scenario-1
2011-08-10 09:47:24.327605,6.025307,udp,147.32.84.229,13363,   ->,197.200.61.19,9260,INT,0.0,,3,207,207,flow=Background-UDP-Attempt,Scenario-1
2011-08-10 09:47:24.327610,3.724237,tcp,147.32.84.59,49441,   ->,87.106.150.17,80,SRPA_FSPA,0.0,0.0,10,1648,1209,flow=Background-Established-cmpgw-CVUT,Scenario-1
2011-08-10 09:47:24.332296,115.825851,tcp,147.32.86.111,1676,  <?>,209.85.148.147,80,FPA_FPA,0.0,0.0,8,4108,3069,flow=Background,Scenario-1
2011-08-10 09:47:24.332926,115.825157,tcp,147.32.86.111,1704,   ->,209.85.148.147,80,FSPA_FSPA,0.0,0.0,12,4351,3195,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:24.333163,115.824852,tcp,147.32.86.111,1705,   ->,209.85.148.147,80,FSPA_FSPA,0.0,0.0,10,2395,1751,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:24.333456,115.824631,tcp,147.32.86.111,1706,   ->,209.85.148.147,80,FSPA_FSPA,0.0,0.0,14,5015,3261,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:24.333638,140.819153,tcp,147.32.86.111,1707,   ->,209.85.148.147,80,FSPA_FSPA,0.0,0.0,17,7573,4738,flow=Background-TCP-Established,Scenario-1
2011-08-10 09:47:24.351625,3588.008301,udp,84.252.25.102,45759,  <->,147.32.84.229,13363,CON,0.0,0.0,122,21929,11236,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.355555,3599.071289,udp,147.32.84.17,54898,  <->,147.231.100.5,123,CON,0.0,0.0,62,5580,2790,flow=Background-UDP-NTP-Established-1,Scenario-1
2011-08-10 09:47:24.359313,3078.473389,udp,147.32.84.229,13363,  <->,76.185.157.195,28983,CON,0.0,0.0,6,831,227,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.359384,3078.304932,udp,147.32.84.229,13363,  <->,62.220.208.124,44818,CON,0.0,0.0,6,414,234,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.359439,2489.334473,udp,147.32.84.229,13363,  <->,95.25.25.12,43735,CON,0.0,0.0,10,2117,771,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.363307,2493.317139,udp,94.112.255.34,5431,  <->,147.32.84.229,13363,CON,0.0,0.0,4,262,142,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.369381,3591.969727,tcp,129.27.145.98,49274,  <?>,147.32.84.229,443,PA_PA,0.0,0.0,816,80720,49483,flow=Background,Scenario-1
2011-08-10 09:47:24.392426,0.000915,udp,87.121.56.23,29124,  <->,147.32.84.229,13363,CON,0.0,0.0,2,134,74,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.400254,3062.248779,udp,113.68.18.204,48770,  <->,147.32.84.229,13363,CON,0.0,0.0,14,931,511,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.402435,1776.991455,udp,95.70.35.147,23580,  <->,147.32.84.229,13363,CON,0.0,0.0,8,1766,1525,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.439608,2300.198242,udp,207.254.251.30,22344,  <->,147.32.84.229,13363,CON,0.0,0.0,14,1364,944,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.439879,3115.654541,udp,147.32.84.229,13363,  <->,95.143.0.18,15658,CON,0.0,0.0,16,1077,519,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.439980,3547.743408,udp,147.32.84.229,13363,  <->,149.5.45.5,43033,CON,0.0,0.0,18,2203,1540,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.439989,1676.33728,udp,147.32.84.229,13363,  <->,89.166.108.181,15435,CON,0.0,0.0,20,4628,794,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.440070,2394.427979,udp,147.32.84.229,13363,  <->,122.16.169.57,21606,CON,0.0,0.0,18,1635,682,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.459509,2153.693359,udp,94.187.24.247,6082,  <->,147.32.84.229,13363,CON,0.0,0.0,4,268,148,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.462724,264.190826,udp,118.232.192.215,59483,  <->,147.32.84.229,13363,CON,0.0,0.0,6,405,225,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.469667,2973.190186,udp,165.228.97.226,49600,  <->,147.32.84.229,13363,CON,0.0,0.0,6,1362,234,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.472061,2.219886,udp,77.167.95.66,52319,  <->,147.32.84.229,13363,CON,0.0,0.0,4,452,328,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.472269,3451.478271,udp,95.175.84.231,52033,  <->,147.32.84.229,13363,CON,0.0,0.0,60,8600,2360,flow=Background-UDP-Established,Scenario-1
2011-08-10 09:47:24.472331,0.00111,udp,122.134.136.68,46033,  <->,147.32.84.229,13363,CON,0.0,0.0,2,138,78,flow=Background-UDP-Established,Scenario-1
